OrderId,OrderType,Начали принимать заказ,Закончили принимать заказ,Повезли клиенту / выдали в руки,ProductId,CategoryId,IsBaked,ProductPrice,ClientId
643565104,Delivery,21:27:42,21:27:42,21:51:06,318,1,1,699,11374934
642714264,Restaurant,12:37:51,12:38:25,12:55:38,123,0,0,375,
642559772,Delivery,10:15:12,10:15:12,10:34:03,441,3,1,124,24724073
642494272,Delivery,6:47:03,6:47:03,18:05:22,18,0,0,639,31799916
643343084,Restaurant,19:06:51,19:07:59,20:07:19,441,3,1,125,
643630580,Delivery,23:10:42,23:10:42,23:30:00,60,1,1,425,42568605
643074516,Restaurant,16:25:03,16:25:11,16:25:33,4827,0,0,99,
642499600,Delivery,7:20:15,7:20:15,10:41:27,126,0,0,422,10445007
643485960,Delivery,20:20:02,20:20:02,20:46:22,4029,1,1,442,43506523
643260160,Restaurant,18:20:10,18:20:28,18:21:17,18066,6,0,19,
643164272,Restaurant,17:22:08,17:22:49,17:38:07,12489,1,1,749,
643502856,Delivery,20:32:45,20:32:45,20:48:25,50358,1,1,449,4483072
642676980,Restaurant,12:11:23,12:11:37,12:12:38,2007,0,0,95,
642820008,Restaurant,13:44:00,13:44:50,14:04:31,47694,3,0,199,
643637448,Delivery,23:33:14,23:33:14,0:07:14,48114,1,1,887,30009630
642526912,Restaurant,9:08:25,9:09:00,9:11:00,42633,7,1,49,
642547936,Delivery,9:56:53,9:56:53,10:52:15,21090,3,1,159,2965331
643186684,Delivery,17:36:26,17:36:26,18:14:20,6,1,1,639,13636918
642892108,Delivery,14:28:08,14:28:08,14:39:34,441,0,0,125,8915523
643513200,Restaurant,20:40:13,20:40:51,20:53:33,53463,5,0,0,
643264968,Restaurant,18:23:33,18:23:33,18:49:03,129,0,0,699,10819192
642828556,Restaurant,13:49:42,13:49:55,14:09:06,2025,2,0,61,
642575668,Delivery,10:37:49,10:37:49,10:58:21,135,1,1,347,25830068
643302392,Delivery,18:46:54,18:46:54,20:18:08,50925,1,1,323,27054212
642509580,Delivery,8:10:53,8:10:53,11:36:38,36489,5,0,10,44342764
643155176,Delivery,17:17:00,17:17:00,18:19:24,43473,1,1,749,29107216
643362924,Restaurant,19:11:25,19:12:40,19:13:06,2025,0,0,73,
642818212,Delivery,13:43:47,13:43:47,14:12:19,441,0,0,125,2859654
643054372,Restaurant,16:11:27,16:11:55,16:22:37,24,1,1,375,
642663120,Delivery,12:01:02,12:01:02,12:24:12,51,1,1,425,579528
642705400,Delivery,12:32:08,12:32:08,13:12:43,52782,1,1,423,12000928
642540784,Restaurant,9:42:11,9:42:34,9:45:45,2013,2,0,65,
642768436,Restaurant,13:12:57,13:13:22,13:13:40,26670,2,0,99,
642870344,Restaurant,14:14:45,14:15:01,14:15:09,26658,2,0,69,
643549204,Restaurant,21:11:07,21:12:00,21:27:44,129,1,1,699,
643206884,Restaurant,17:48:25,17:48:43,17:49:21,35604,7,1,49,
642538752,Delivery,9:37:44,9:37:44,9:57:29,36489,5,0,10,1980008
643275032,Delivery,18:29:56,18:29:56,19:19:03,18,1,1,487,42179510
642620880,Delivery,11:25:20,11:25:20,11:47:50,27,0,0,579,25936257
643174944,Delivery,17:29:30,17:29:30,17:51:19,45927,1,1,639,229635
642851264,Delivery,14:03:47,14:03:47,17:52:10,129,1,1,699,26842179
642543752,Restaurant,9:46:25,9:48:51,10:04:17,297,4,0,25,
643208132,Delivery,17:49:30,17:49:30,18:28:55,12339,3,1,199,24959247
642688588,Restaurant,12:20:16,12:20:16,13:19:42,23100,3,1,159,11552287
642875920,Restaurant,14:17:52,14:18:20,14:21:03,47694,3,0,199,
643066072,Delivery,16:19:42,16:19:42,16:48:11,52206,5,0,0,23531619
642954144,Restaurant,15:05:37,15:06:46,15:22:58,13680,1,1,869,
642677264,Delivery,12:11:47,12:11:47,12:47:28,297,0,0,25,18399467
642726212,Restaurant,12:46:06,12:46:26,12:47:44,47694,3,0,199,
642628196,Delivery,11:31:54,11:31:54,11:56:36,30,0,0,699,1674681
642553332,Restaurant,10:03:52,10:05:26,10:17:37,8580,2,0,135,
642690328,Delivery,12:21:30,12:21:30,14:57:45,126,0,0,579,33384615
643178104,Delivery,17:31:12,17:31:12,17:58:36,4026,0,0,375,10151136
643198760,Restaurant,17:40:07,17:43:50,17:59:15,36099,1,1,218,
643479776,Delivery,20:15:33,20:15:33,20:37:13,441,3,1,159,29445210
642560912,Restaurant,10:16:12,10:16:59,10:24:50,2010,0,0,115,
642748244,Restaurant,12:59:40,13:00:44,13:26:51,26658,2,0,54,
643257064,Delivery,18:18:42,18:18:42,19:29:32,21096,3,1,159,4022639
643043776,Restaurant,16:04:37,16:04:54,16:05:07,2013,0,0,65,
643217164,Restaurant,17:51:22,17:54:47,18:15:47,123,0,0,375,23511428
643565976,Delivery,21:28:34,21:28:34,21:51:06,12498,1,1,456,22518061
642611832,Restaurant,11:16:15,11:16:42,11:17:17,8580,2,0,135,
642559772,Delivery,10:15:12,10:15:12,10:34:03,441,3,1,125,24724073
642494272,Delivery,6:47:03,6:47:03,18:05:22,36489,5,0,10,31799916
643343084,Restaurant,19:06:51,19:07:59,20:07:19,441,0,0,124,
642566368,Restaurant,10:24:08,10:25:02,10:38:29,45903,6,0,89,
642634108,Restaurant,11:35:08,11:36:50,12:08:51,2025,2,0,95,
643631316,Delivery,23:12:53,23:12:53,23:39:02,4833,0,0,325,1526199
643485960,Delivery,20:20:02,20:20:02,20:46:22,4029,0,0,442,43506523
643260160,Restaurant,18:20:10,18:20:28,18:21:17,18066,6,0,19,
643479548,Delivery,20:15:23,20:15:23,20:47:14,4836,1,1,479,9801869
642654948,Delivery,11:54:38,11:54:38,12:12:12,6,0,0,639,8653095
642677856,Restaurant,12:11:55,12:12:15,12:12:36,2007,0,0,95,
642820008,Restaurant,13:44:00,13:44:50,14:04:31,42633,7,1,49,
643637448,Delivery,23:33:14,23:33:14,0:07:14,21090,3,1,159,30009630
642526912,Restaurant,9:08:25,9:09:00,9:11:00,2010,0,0,115,
642547936,Delivery,9:56:53,9:56:53,10:52:15,36489,5,0,10,2965331
642624324,Restaurant,11:26:43,11:28:22,12:16:14,50919,1,1,295,
642568276,Delivery,10:27:45,10:27:45,11:31:50,126,1,1,390,44356766
643527176,Restaurant,20:52:01,20:52:23,20:53:37,41493,3,0,179,
643298588,Restaurant,18:44:32,18:44:32,19:42:07,45981,3,1,159,28647129
642817500,Restaurant,13:41:36,13:43:22,14:09:07,26658,2,0,69,
642575668,Delivery,10:37:49,10:37:49,10:58:21,135,0,0,347,25830068
642999652,Delivery,15:35:48,15:35:48,17:42:43,252,1,1,343,19889263
642509580,Delivery,8:10:53,8:10:53,11:36:38,4974,0,0,10,44342764
643155176,Delivery,17:17:00,17:17:00,18:19:24,36489,5,0,10,29107216
643402204,Delivery,19:22:13,19:22:13,20:20:00,441,0,0,159,424265
642818212,Delivery,13:43:47,13:43:47,14:12:19,441,0,0,125,2859654
642998368,Restaurant,15:33:09,15:35:00,15:47:24,28557,3,1,69,37129132
642666772,Delivery,12:03:52,12:03:52,12:24:12,36489,5,0,10,12340244
642705400,Delivery,12:32:08,12:32:08,13:12:43,135,1,1,350,12000928
642540784,Restaurant,9:42:11,9:42:34,9:45:45,2013,0,0,65,
642755204,Restaurant,13:04:35,13:04:54,13:13:37,2025,2,0,71,
642870344,Restaurant,14:14:45,14:15:01,14:15:09,26658,2,0,69,
643549204,Restaurant,21:11:07,21:12:00,21:27:44,129,1,1,699,
643294392,Delivery,18:42:01,18:42:01,19:50:27,52482,1,1,442,26332762
642538752,Delivery,9:37:44,9:37:44,9:57:29,81,1,1,391,1980008
643477348,Delivery,20:13:47,20:13:47,21:05:46,42117,1,1,295,1289400
642917008,Restaurant,14:42:38,14:43:23,14:50:27,4827,0,0,99,
642717520,Delivery,12:40:37,12:40:37,14:18:17,42117,1,1,375,23941025
642844992,Delivery,13:59:59,13:59:59,16:45:03,381,1,1,449,351929
643612948,Restaurant,22:31:51,22:31:51,22:40:38,36141,1,1,210,36487246
643208424,Delivery,17:49:39,17:49:39,18:28:55,36489,5,0,10,36396650
642701080,Restaurant,12:28:49,12:29:03,12:32:42,18066,6,0,19,
642707424,Restaurant,12:32:55,12:33:36,12:34:00,2133,2,0,99,
642638584,Restaurant,11:40:29,11:40:54,11:53:37,26658,2,0,69,
642709408,Restaurant,12:34:45,12:35:02,12:35:10,18066,6,0,19,
642677264,Delivery,12:11:47,12:11:47,12:47:28,25548,6,1,195,18399467
642635116,Delivery,11:37:47,11:37:47,11:55:57,23808,1,1,750,1334270
642628196,Delivery,11:31:54,11:31:54,11:56:36,30,1,1,699,1674681
642553332,Restaurant,10:03:52,10:05:26,10:17:37,2322,0,0,32,
642690328,Delivery,12:21:30,12:21:30,14:57:45,36489,5,0,10,33384615
643201104,Delivery,17:45:18,17:45:18,18:34:41,285,0,0,323,1275298
643257904,Restaurant,18:19:10,18:19:10,18:53:22,84,0,0,699,23959427
643481348,Delivery,20:16:39,20:16:39,20:37:03,99,0,0,579,30927540
643533196,Delivery,20:57:38,20:57:38,21:19:12,47694,3,0,199,463729
642748244,Restaurant,12:59:40,13:00:44,13:26:51,123,1,1,295,
643301696,Restaurant,18:45:18,18:46:31,19:29:36,2007,0,0,73,
643093228,Delivery,16:37:04,16:37:04,16:55:56,23808,1,1,790,29165618
642642620,Delivery,11:44:30,11:44:30,12:03:27,50358,1,1,449,12351204
642509564,Delivery,8:10:51,8:10:51,8:20:37,441,0,0,125,44353916
643541620,Delivery,21:05:01,21:05:01,21:23:51,52779,1,1,327,22527580
642559772,Delivery,10:15:12,10:15:12,10:34:03,441,3,1,125,24724073
642494272,Delivery,6:47:03,6:47:03,18:05:22,129,1,1,699,31799916
643343084,Restaurant,19:06:51,19:07:59,20:07:19,441,0,0,125,
642566368,Restaurant,10:24:08,10:25:02,10:38:29,21999,3,1,269,
642634108,Restaurant,11:35:08,11:36:50,12:08:51,2025,0,0,95,
642499600,Delivery,7:20:15,7:20:15,10:41:27,126,1,1,422,10445007
643634532,Delivery,23:22:43,23:22:43,23:42:15,63,0,0,639,9746670
643260160,Restaurant,18:20:10,18:20:28,18:21:17,18066,6,0,19,
643502552,Delivery,20:32:31,20:32:31,20:47:14,36489,5,0,10,11618689
642654948,Delivery,11:54:38,11:54:38,12:12:12,123,1,1,375,8653095
643232968,Delivery,18:04:27,18:04:27,19:04:48,4035,1,1,699,1966646
642820008,Restaurant,13:44:00,13:44:50,14:04:31,36099,1,1,295,
643637448,Delivery,23:33:14,23:33:14,0:07:14,36489,5,0,10,30009630
642526912,Restaurant,9:08:25,9:09:00,9:11:00,2010,2,0,115,
642547936,Delivery,9:56:53,9:56:53,10:52:15,52206,5,0,0,2965331
642586400,Restaurant,10:51:12,10:51:20,10:52:42,2028,2,0,115,
643398676,Restaurant,19:20:26,19:20:26,20:15:20,441,3,1,159,816471
643586636,Restaurant,21:50:22,21:52:29,22:11:43,26658,2,0,56,1374355
643315624,Restaurant,18:53:20,18:54:18,19:41:41,105,0,0,375,
642813572,Delivery,13:40:58,13:40:58,14:09:04,36489,5,0,10,13966328
642575668,Delivery,10:37:49,10:37:49,10:58:21,126,1,1,418,25830068
643302392,Delivery,18:46:54,18:46:54,20:18:08,36111,1,1,323,27054212
642509580,Delivery,8:10:53,8:10:53,11:36:38,4974,5,0,10,44342764
643155176,Delivery,17:17:00,17:17:00,18:19:24,126,1,1,579,29107216
643422204,Delivery,19:36:02,19:36:02,20:19:46,9303,1,1,749,316455
643592752,Delivery,22:00:51,22:00:51,22:21:42,441,0,0,159,14335101
642537536,Restaurant,9:34:41,9:35:07,9:39:31,42633,7,1,49,
642666772,Delivery,12:03:52,12:03:52,12:24:12,45912,6,0,89,12340244
642705400,Delivery,12:32:08,12:32:08,13:12:43,135,0,0,350,12000928
642585828,Restaurant,10:50:25,10:50:47,11:07:22,36141,1,1,245,
642740656,Restaurant,12:55:33,12:55:53,13:13:48,23808,1,1,750,
642870084,Restaurant,14:13:54,14:14:54,14:15:11,26658,2,0,69,
643498056,Restaurant,20:28:28,20:28:59,21:03:50,129,1,1,699,
643549672,Restaurant,21:11:21,21:12:30,21:28:34,4836,1,1,479,
642538752,Delivery,9:37:44,9:37:44,9:57:29,81,0,0,391,1980008
643513808,Delivery,20:41:19,20:41:19,21:05:46,381,0,0,487,3629482
642917008,Restaurant,14:42:38,14:43:23,14:50:27,4827,2,0,99,
642855168,Delivery,14:06:06,14:06:06,14:18:17,50925,1,1,333,44367290
642716284,Restaurant,12:39:46,12:39:46,13:17:54,28557,3,1,69,22944039
643079792,Restaurant,16:28:18,16:28:39,16:45:48,26658,2,0,56,
643472012,Restaurant,20:07:16,20:10:24,20:30:04,28557,3,1,69,
642702776,Delivery,12:30:16,12:30:16,19:22:29,21,0,0,749,20479592
642707424,Restaurant,12:32:55,12:33:36,12:34:00,2133,2,0,99,
642638584,Restaurant,11:40:29,11:40:54,11:53:37,26658,2,0,69,
642684944,Restaurant,12:17:29,12:17:29,12:35:05,4671,6,1,129,1060106
642687548,Delivery,12:19:32,12:19:32,12:47:28,4974,5,0,10,44361269
642613492,Delivery,11:18:18,11:18:18,11:55:57,36489,5,0,10,82406
642628196,Delivery,11:31:54,11:31:54,11:56:36,129,0,0,699,1674681
642553332,Restaurant,10:03:52,10:05:26,10:17:37,2322,2,0,32,
642690328,Delivery,12:21:30,12:21:30,14:57:45,27,1,1,579,33384615
643261112,Restaurant,18:21:05,18:21:05,18:52:41,36141,1,1,245,35442159
643280424,Restaurant,18:33:04,18:33:20,18:35:17,18066,6,0,19,
643482072,Delivery,20:17:13,20:17:13,20:37:29,141,0,0,245,1004224
643533196,Delivery,20:57:38,20:57:38,21:19:12,52206,5,0,0,463729
642942912,Delivery,14:59:44,14:59:44,16:03:47,36147,1,1,333,4753389
643537232,Delivery,21:01:10,21:01:10,21:20:54,43467,1,1,639,3164734
643094952,Delivery,16:38:11,16:38:11,16:55:56,381,1,1,471,3778713
643217164,Restaurant,17:51:22,17:54:47,18:15:47,123,1,1,375,23511428
642509564,Delivery,8:10:51,8:10:51,8:20:37,4974,0,0,10,44353916
643541620,Delivery,21:05:01,21:05:01,21:23:51,123,1,1,326,22527580
642559772,Delivery,10:15:12,10:15:12,10:34:03,441,0,0,125,24724073
642660224,Restaurant,11:58:56,11:58:56,12:06:35,2010,2,0,115,16623188
643343084,Restaurant,19:06:51,19:07:59,20:07:19,45981,3,1,125,
642566368,Restaurant,10:24:08,10:25:02,10:38:29,441,3,1,159,
643034916,Restaurant,15:58:23,15:59:01,16:10:05,123,0,0,375,
643285012,Restaurant,18:35:26,18:36:15,18:42:20,35604,7,1,49,
643633888,Delivery,23:20:23,23:20:23,23:42:15,50895,1,1,465,6729988
643415240,Restaurant,19:30:58,19:31:03,19:35:41,18066,6,0,19,
642521472,Restaurant,8:54:45,8:55:07,8:56:38,2025,2,0,95,
642654948,Delivery,11:54:38,11:54:38,12:12:12,123,0,0,375,8653095
643232968,Delivery,18:04:27,18:04:27,19:04:48,4035,0,0,699,1966646
642820008,Restaurant,13:44:00,13:44:50,14:04:31,123,1,1,375,
643269768,Delivery,18:26:33,18:26:33,19:38:25,36489,5,0,10,35922789
642577336,Restaurant,10:34:55,10:39:59,10:51:11,441,0,0,144,28599321
642573396,Delivery,10:34:58,10:34:58,10:52:15,126,0,0,450,43588062
642586400,Restaurant,10:51:12,10:51:20,10:52:42,2028,0,0,115,
643398676,Restaurant,19:20:26,19:20:26,20:15:20,441,3,1,159,816471
642483792,Delivery,4:54:40,4:54:40,17:39:56,252,0,0,343,10925942
643504244,Delivery,20:33:49,20:33:49,20:54:15,51,1,1,425,20657339
642811428,Restaurant,13:39:26,13:39:34,13:40:46,42633,7,1,49,
642575668,Delivery,10:37:49,10:37:49,10:58:21,126,1,1,418,25830068
642921012,Delivery,14:45:52,14:45:52,15:10:04,36111,1,1,333,43645357
642573016,Delivery,10:34:21,10:34:21,11:00:52,36489,5,0,10,44357029
643155176,Delivery,17:17:00,17:17:00,18:19:24,126,0,0,579,29107216
642593988,Restaurant,11:00:13,11:00:19,11:02:42,18066,6,0,19,
643591832,Delivery,21:59:27,21:59:27,22:21:42,441,0,0,159,44348803
643510656,Delivery,20:38:52,20:38:52,20:59:50,36489,5,0,10,6382737
642666772,Delivery,12:03:52,12:03:52,12:24:12,53463,5,0,0,12340244
642705400,Delivery,12:32:08,12:32:08,13:12:43,4836,0,0,350,12000928
643282304,Delivery,18:34:29,18:34:29,19:48:18,4842,1,1,538,35400995
642739028,Restaurant,12:54:10,12:54:49,13:13:52,126,1,1,579,
642870084,Restaurant,14:13:54,14:14:54,14:15:11,26658,2,0,69,
642676464,Restaurant,12:11:12,12:11:12,12:27:27,129,1,1,699,237496
642545196,Restaurant,9:50:32,9:51:29,9:55:40,2010,2,0,115,
642538752,Delivery,9:37:44,9:37:44,9:57:29,45927,1,1,432,1980008
643517204,Delivery,20:44:04,20:44:04,21:05:58,4026,0,0,375,44390588
642927608,Restaurant,14:49:42,14:49:59,14:50:32,35604,7,1,49,
643174944,Delivery,17:29:30,17:29:30,17:51:19,46725,6,0,129,229635
642620956,Restaurant,11:24:49,11:25:23,11:49:49,53319,5,0,0,
643612948,Restaurant,22:31:51,22:31:51,22:40:38,26658,2,0,59,36487246
643473236,Restaurant,20:11:00,20:11:14,20:30:03,36108,1,1,295,
642702776,Delivery,12:30:16,12:30:16,19:22:29,36489,5,0,10,20479592
642707424,Restaurant,12:32:55,12:33:36,12:34:00,2013,0,0,65,
642638800,Restaurant,11:41:04,11:41:04,11:53:14,45981,3,1,159,9385692
642671792,Delivery,12:07:43,12:07:43,12:35:06,126,0,0,579,39843179
642687548,Delivery,12:19:32,12:19:32,12:47:28,126,1,1,579,44361269
642551736,Delivery,10:03:02,10:03:02,10:15:03,30,1,1,699,573157
642628196,Delivery,11:31:54,11:31:54,11:56:36,129,1,1,699,1674681
642553332,Restaurant,10:03:52,10:05:26,10:17:37,2319,0,0,32,
642690328,Delivery,12:21:30,12:21:30,14:57:45,27,0,0,579,33384615
643304020,Delivery,18:47:50,18:47:50,20:35:57,4845,0,0,629,1392322
643617824,Delivery,22:41:15,22:41:15,23:00:38,54,1,1,639,12664453
643569524,Restaurant,21:32:20,21:32:20,21:45:03,36141,1,1,245,26607857
643533196,Delivery,20:57:38,20:57:38,21:19:12,52206,5,0,0,463729
642942912,Delivery,14:59:44,14:59:44,16:03:47,285,1,1,333,4753389
643540852,Delivery,21:04:17,21:04:17,21:20:54,36114,1,1,579,37338735
643209240,Delivery,17:50:06,17:50:06,18:37:54,285,0,0,333,33613044
643172756,Restaurant,17:27:51,17:28:05,17:30:24,18066,6,0,19,
642509564,Delivery,8:10:51,8:10:51,8:20:37,4974,5,0,10,44353916
643541620,Delivery,21:05:01,21:05:01,21:23:51,123,0,0,326,22527580
642559772,Delivery,10:15:12,10:15:12,10:34:03,441,0,0,124,24724073
642660224,Restaurant,11:58:56,11:58:56,12:06:35,45912,6,0,89,16623188
643251828,Delivery,18:15:38,18:15:38,20:07:15,390,0,0,828,15269258
642566368,Restaurant,10:24:08,10:25:02,10:38:29,441,0,0,159,
642634108,Restaurant,11:35:08,11:36:50,12:08:51,123,0,0,375,
643292024,Restaurant,18:40:22,18:40:37,18:42:22,35604,7,1,49,
643634532,Delivery,23:22:43,23:22:43,23:42:15,63,1,1,639,9746670
643415240,Restaurant,19:30:58,19:31:03,19:35:41,18066,6,0,19,
642569932,Delivery,10:30:08,10:30:08,10:45:17,294,4,0,25,33531
642656508,Delivery,11:55:52,11:55:52,12:12:12,4974,5,0,10,22152902
643124116,Restaurant,16:56:40,16:57:12,17:04:17,10089,2,0,99,
643021096,Delivery,15:50:02,15:50:02,16:13:49,36147,1,1,333,18171831
643269768,Delivery,18:26:33,18:26:33,19:38:25,309,4,0,25,35922789
642577336,Restaurant,10:34:55,10:39:59,10:51:11,2322,0,0,45,28599321
642573396,Delivery,10:34:58,10:34:58,10:52:15,21090,3,1,159,43588062
642655268,Restaurant,11:54:13,11:54:55,12:16:18,44469,6,1,129,
642892108,Delivery,14:28:08,14:28:08,14:39:34,441,3,1,125,8915523
642483792,Delivery,4:54:40,4:54:40,17:39:56,36489,5,0,10,10925942
643507068,Delivery,20:36:01,20:36:01,20:54:15,36489,5,0,10,44088400
642801756,Delivery,13:33:41,13:33:41,14:09:04,36489,5,0,10,41415640
642575668,Delivery,10:37:49,10:37:49,10:58:21,126,0,0,418,25830068
643579976,Delivery,21:44:04,21:44:04,22:16:38,6,0,0,639,25796399
642573016,Delivery,10:34:21,10:34:21,11:00:52,4836,0,0,373,44357029
643155176,Delivery,17:17:00,17:17:00,18:19:24,4026,0,0,375,29107216
642596488,Restaurant,11:01:33,11:02:25,11:02:43,26658,2,0,69,
643118636,Delivery,16:53:31,16:53:31,17:14:06,441,0,0,159,83594
643510656,Delivery,20:38:52,20:38:52,20:59:50,4035,0,0,699,6382737
642666772,Delivery,12:03:52,12:03:52,12:24:12,53463,5,0,0,12340244
642705400,Delivery,12:32:08,12:32:08,13:12:43,4836,1,1,350,12000928
642821752,Restaurant,13:45:13,13:45:50,13:46:03,26658,2,0,62,
642736632,Restaurant,12:52:17,12:53:10,13:13:54,52782,1,1,579,
642680692,Restaurant,12:14:22,12:14:22,12:26:53,26658,2,0,51,44361064
642676464,Restaurant,12:11:12,12:11:12,12:27:27,129,1,1,699,237496
642678616,Restaurant,12:12:47,12:12:47,12:28:02,43461,1,1,425,35938016
642538752,Delivery,9:37:44,9:37:44,9:57:29,4029,0,0,391,1980008
643530116,Delivery,20:55:01,20:55:01,21:05:58,141,1,1,245,34802664
642927920,Restaurant,14:48:58,14:50:13,14:50:30,297,0,0,25,
643496096,Restaurant,20:27:12,20:27:29,20:27:39,18066,6,0,19,
642618544,Delivery,11:23:07,11:23:07,11:49:31,4026,1,1,375,34953563
642543752,Restaurant,9:46:25,9:48:51,10:04:17,294,0,0,25,
643497880,Restaurant,20:28:31,20:28:52,20:29:59,18066,6,0,19,
642702776,Delivery,12:30:16,12:30:16,19:22:29,129,1,1,699,20479592
642707424,Restaurant,12:32:55,12:33:36,12:34:00,2013,2,0,65,
643066072,Delivery,16:19:42,16:19:42,16:48:11,4026,1,1,267,23531619
642669080,Delivery,12:05:36,12:05:36,12:35:06,52206,5,0,0,774545
642687548,Delivery,12:19:32,12:19:32,12:47:28,126,0,0,579,44361269
642538972,Delivery,9:38:14,9:38:14,10:15:03,51897,6,0,89,191140
642556316,Restaurant,10:09:41,10:09:55,10:15:55,42633,7,1,49,
642683180,Delivery,12:16:09,12:16:09,12:49:00,50895,1,1,465,21822035
642731224,Restaurant,12:49:30,12:49:39,12:50:03,47694,3,0,199,
643311580,Restaurant,18:51:20,18:52:04,18:52:39,18066,6,0,19,
642588468,Restaurant,10:53:53,10:53:53,13:25:03,4026,1,1,278,11552287
642555956,Restaurant,10:09:20,10:09:20,10:23:13,8565,2,0,135,2365307
643533196,Delivery,20:57:38,20:57:38,21:19:12,21096,3,1,159,463729
642942912,Delivery,14:59:44,14:59:44,16:03:47,285,0,0,333,4753389
642508892,Restaurant,8:07:50,8:07:50,8:09:27,8565,2,0,135,27444404
643211724,Delivery,17:51:34,17:51:34,18:37:54,53463,5,0,0,476426
643217164,Restaurant,17:51:22,17:54:47,18:15:47,51930,6,0,159,23511428
642509564,Delivery,8:10:51,8:10:51,8:20:37,36489,5,0,10,44353916
643541620,Delivery,21:05:01,21:05:01,21:23:51,2133,0,0,86,22527580
642559772,Delivery,10:15:12,10:15:12,10:34:03,441,0,0,125,24724073
642660224,Restaurant,11:58:56,11:58:56,12:06:35,45903,6,0,89,16623188
643251828,Delivery,18:15:38,18:15:38,20:07:15,36489,5,0,10,15269258
642568632,Restaurant,10:28:16,10:28:16,10:38:21,441,0,0,127,1111336
642634108,Restaurant,11:35:08,11:36:50,12:08:51,123,0,0,375,
643292024,Restaurant,18:40:22,18:40:37,18:42:22,35604,7,1,49,
642916372,Delivery,14:43:02,14:43:02,18:08:52,52206,5,0,0,28941958
643130556,Restaurant,17:01:04,17:01:20,17:02:25,18066,6,0,19,
642569932,Delivery,10:30:08,10:30:08,10:45:17,294,0,0,25,33531
642656508,Delivery,11:55:52,11:55:52,12:12:12,42117,1,1,375,22152902
643271312,Delivery,18:27:36,18:27:36,19:37:41,297,0,0,25,28427666
643021096,Delivery,15:50:02,15:50:02,16:13:49,36489,5,0,10,18171831
643269768,Delivery,18:26:33,18:26:33,19:38:25,309,4,0,25,35922789
642577336,Restaurant,10:34:55,10:39:59,10:51:11,2322,2,0,45,28599321
642573396,Delivery,10:34:58,10:34:58,10:52:15,36489,5,0,10,43588062
642655268,Restaurant,11:54:13,11:54:55,12:16:18,18066,6,0,19,
642505632,Delivery,7:53:30,7:53:30,9:16:48,1152,5,0,0,17686181
642483792,Delivery,4:54:40,4:54:40,17:39:56,285,1,1,314,10925942
642531720,Restaurant,9:21:09,9:21:09,9:22:22,29202,6,0,89,243478
642784804,Restaurant,13:23:00,13:23:21,13:40:42,123,1,1,375,
642575668,Delivery,10:37:49,10:37:49,10:58:21,126,0,0,418,25830068
643579976,Delivery,21:44:04,21:44:04,22:16:38,6,1,1,639,25796399
642573016,Delivery,10:34:21,10:34:21,11:00:52,4836,1,1,373,44357029
643118724,Delivery,16:53:35,16:53:35,17:12:39,45912,6,0,89,192730
642628100,Restaurant,11:31:27,11:31:47,11:38:37,2133,2,0,99,
642818212,Delivery,13:43:47,13:43:47,14:12:19,441,0,0,125,2859654
643509984,Delivery,20:38:22,20:38:22,20:59:50,294,4,0,25,30092638
642666772,Delivery,12:03:52,12:03:52,12:24:12,50358,1,1,449,12340244
642705400,Delivery,12:32:08,12:32:08,13:12:43,43464,1,1,466,12000928
642821752,Restaurant,13:45:13,13:45:50,13:46:03,26658,2,0,62,
642619216,Delivery,11:23:50,11:23:50,11:43:11,51948,6,0,129,20641835
642791768,Restaurant,13:27:02,13:27:37,13:47:11,26658,2,0,69,
642591840,Restaurant,10:57:28,10:57:55,11:10:09,42633,7,1,49,
642792668,Restaurant,13:27:34,13:28:14,13:48:15,26658,2,0,69,
642538752,Delivery,9:37:44,9:37:44,9:57:29,4029,1,1,391,1980008
642541564,Restaurant,9:43:21,9:44:23,9:58:36,2016,2,0,75,13481466
642927920,Restaurant,14:48:58,14:50:13,14:50:30,297,0,0,25,
643496096,Restaurant,20:27:12,20:27:29,20:27:39,18066,6,0,19,
642610492,Delivery,11:15:30,11:15:30,11:49:31,48123,1,1,899,16547675
642543752,Restaurant,9:46:25,9:48:51,10:04:17,294,4,0,25,
643551980,Restaurant,21:14:45,21:14:45,21:34:42,36144,1,1,439,31659753
642702776,Delivery,12:30:16,12:30:16,19:22:29,129,0,0,699,20479592
642707424,Restaurant,12:32:55,12:33:36,12:34:00,2031,0,0,45,
643066072,Delivery,16:19:42,16:19:42,16:48:11,4026,0,0,267,23531619
643474744,Delivery,20:12:10,20:12:10,20:31:53,123,0,0,375,942405
642687548,Delivery,12:19:32,12:19:32,12:47:28,36489,5,0,10,44361269
643539196,Restaurant,21:02:34,21:02:55,21:14:26,441,0,0,159,
643237932,Restaurant,18:07:22,18:07:22,18:29:32,42633,7,1,46,44380571
642692820,Delivery,12:23:13,12:23:13,12:49:00,52788,1,1,699,1268053
642742508,Delivery,12:57:06,12:57:06,13:23:59,4032,1,1,579,270165
643367612,Delivery,19:13:39,19:13:39,20:35:43,141,1,1,245,431084
642588468,Restaurant,10:53:53,10:53:53,13:25:03,2007,0,0,71,11552287
642555956,Restaurant,10:09:20,10:09:20,10:23:13,4671,0,0,129,2365307
643533196,Delivery,20:57:38,20:57:38,21:19:12,36489,5,0,10,463729
642942912,Delivery,14:59:44,14:59:44,16:03:47,36489,5,0,10,4753389
